golfCourseId,golf_name,address,url,lat,lng
GC1290,寄居カントリークラブ,369-1215 埼玉県大里郡寄居町牟礼１２８６,https://www.google.com/search?q=寄居カントリークラブ,36.091701,139.2457994
GC1291,嵐山カントリークラブ,355-0225 埼玉県比企郡嵐山町鎌形１１４６,https://www.google.com/search?q=嵐山カントリークラブ,36.0200004,139.3220062
GC1292,リバーサイドフェニックスゴルフクラブ,362-0059 埼玉県上尾市平方２６０６−１,https://www.google.com/search?q=リバーサイドフェニックスゴルフクラブ,35.9463835,139.5460962
GC1293,アクアラインゴルフクラブ,292-0201 千葉県木更津市真里谷４３４５−３,https://www.google.com/search?q=アクアラインゴルフクラブ,35.3749523,140.0880362
GC1294,麻倉ゴルフ倶楽部,285-0077 千葉県佐倉市内田６７０,https://www.google.com/search?q=麻倉ゴルフ倶楽部,,
GC1295,姉ヶ崎カントリー倶楽部,299-0121 千葉県市原市立野１６５−１,https://www.google.com/search?q=姉ヶ崎カントリー倶楽部,35.4377959,140.0810302
GC1296,アバイディングクラブゴルフソサエティ,297-0155 千葉県長生郡長南町竹林10,https://www.google.com/search?q=アバイディングクラブゴルフソサエティ,35.3804484,140.2195661
GC1297,我孫子ゴルフ倶楽部,270-1137 千葉県我孫子市岡発戸１１１０,https://www.google.com/search?q=我孫子ゴルフ倶楽部,35.8675605,140.051136
GC1298,一の宮カントリー倶楽部,299-4303 千葉県長生郡一宮町東浪見３１６６,https://www.google.com/search?q=一の宮カントリー倶楽部,35.3435824,140.3659502
GC1299,富士市原ゴルフクラブ,290-0528 千葉県市原市古敷谷 権現代１６８５,https://www.google.com/search?q=富士市原ゴルフクラブ,35.320296,140.163154
GC1300,イーグルレイクゴルフクラブ,289-1615 千葉県山武郡芝山町境 字五丈201,https://www.google.com/search?q=イーグルレイクゴルフクラブ,35.7126987,140.4427138
GC1301,大多喜カントリークラブ,298-0202 千葉県夷隅郡大多喜町下大多喜２４１９,https://www.google.com/search?q=大多喜カントリークラブ,35.3083026,140.26611
